Date,Title,Artist,Link
2025/03/21,シンデレラボーイ,Saucy Dog,https://www.youtube.com/watch?v=vPN3nwLOFVA&t=10386s
2025/03/21,たばこ,コレサワ,https://www.youtube.com/watch?v=vPN3nwLOFVA&t=10727s
2025/03/21,未来予想図II,DREAMS COME TRUE,https://www.youtube.com/watch?v=vPN3nwLOFVA&t=11289s
2025/03/21,heavenly days,新垣結衣,https://www.youtube.com/watch?v=vPN3nwLOFVA&t=11600s
2025/09/06,SUMMER SONG,YUI,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=552s
2025/09/06,ひこうき雲,荒井由実,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=873s
2025/09/06,ルージュの伝言,荒井由実,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=1438s
2025/09/06,ひとりごつ,ハチワレ,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=1722s
2025/09/06,風になる,つじあやの,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=2014s
2025/09/06,セプテンバーさん,RADWIMPS,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=2423s
2025/09/06,summertime,cinnamons × evening cinema,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=2945s
2025/09/06,コイワズライ,Aimer,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=3259s
2025/09/06,シリウスの心臓,ヰ世界情緒,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=3543s
2025/09/06,アスノヨゾラ哨戒班,Orangestar,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=3953s
2025/09/06,回る空うさぎ,Orangestar,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=4249s
2025/09/06,プラネタリウム,大塚愛,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=4542s
2025/09/06,おなじ話,ハンバート ハンバート,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=4770s
2025/09/06,チノカテ,ヨルシカ,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=5295s
2025/09/06,アイノカタチ,MISIA,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=5751s
2025/09/06,春泥棒,ヨルシカ,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=6044s
2025/09/06,ベテルギウス,優里,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=6422s
2025/09/06,セプテンバーさん,RADWIMPS,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=2395s
2025/09/06,プラネタリウム,大塚愛,https://www.youtube.com/watch?v=5Gcz0IX9mSY&t=4515s
2024/12/27,にじいろ,絢香,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=302s
2024/12/27,さようなら、花泥棒さん,メル,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=755s
2024/12/27,あの夢をなぞって,YOASOBI,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=1106s
2024/12/27,明日はきっといい日になる,高橋優,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=1543s
2024/12/27,わたしの一番かわいいところ,FRUITS ZIPPER,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=1995s
2024/12/27,希望の轍,サザンオールスターズ,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=2521s
2024/12/27,晴る,ヨルシカ,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=2839s
2024/12/27,じゃじゃ馬にさせないで,西尾えつ子,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=3396s
2024/12/27,ハロ／ハワユ,ナノウ,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=3679s
2024/12/27,メリクリ,BoA,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=4140s
2024/12/27,欲望に満ちた青年団,ONE OK ROCK,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=4400s
2024/12/27,ブルーバード,いきものがかり,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=4763s
2024/12/27,回る空うさぎ,Orangestar,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=5341s
2024/12/27,シリウスの心臓,ヰ世界情緒,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=5668s
2024/12/27,ヒカリヘ,miwa,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=6040s
2024/12/27,ルンがピカッと光ったら,ワルキューレ,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=6455s
2024/12/27,星座になれたら,結束バンド,https://www.youtube.com/watch?v=lP5Z7BlAiyo&t=7113s
2024/12/30,ライラック,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=Bx9I5xIpntk&t=511s
2024/12/30,ビビデバ,星街すいせい,https://www.youtube.com/watch?v=Bx9I5xIpntk&t=671s
2024/12/30,Click,ME:I,https://www.youtube.com/watch?v=Bx9I5xIpntk&t=880s
2024/12/30,オトノケ,Creepy Nuts,https://www.youtube.com/watch?v=Bx9I5xIpntk&t=1098s
2024/12/30,Bling-Bang-Bang-Born,Creepy Nuts,https://www.youtube.com/watch?v=Bx9I5xIpntk&t=1271s
2024/12/30,はいよろこんで,こっちのけんと,https://www.youtube.com/watch?v=Bx9I5xIpntk&t=1630s
2024/12/30,雪の華,中島美嘉,https://www.youtube.com/watch?v=Bx9I5xIpntk&t=1922s
2024/12/30,晩餐歌,tuki.,https://www.youtube.com/watch?v=Bx9I5xIpntk&t=2334s
2024/12/30,わたしの一番かわいいところ,FRUITS ZIPPER,https://www.youtube.com/watch?v=Bx9I5xIpntk&t=2775s
2024/12/30,かわいいだけじゃだめですか？,CUTIE STREET,https://www.youtube.com/watch?v=Bx9I5xIpntk&t=3247s
2024/12/30,アイドル,YOASOBI,https://www.youtube.com/watch?v=Bx9I5xIpntk&t=3775s
2024/12/30,晴る,ヨルシカ,https://www.youtube.com/watch?v=Bx9I5xIpntk&t=4109s
2024/12/30,花になって,緑黄色社会,https://www.youtube.com/watch?v=Bx9I5xIpntk&t=4456s
2024/07/27,栄光の架橋,ゆず,https://www.youtube.com/watch?v=0bFkyCrnGck&t=348s
2024/07/27,カントリー・ロード,本名陽子,https://www.youtube.com/watch?v=0bFkyCrnGck&t=629s
2024/07/27,Stand By Me,Ben E. King,https://www.youtube.com/watch?v=0bFkyCrnGck&t=1038s
2024/07/27,ひまわりの約束,秦基博,https://www.youtube.com/watch?v=0bFkyCrnGck&t=1347s
2024/07/27,ひまわり,遊助,https://www.youtube.com/watch?v=0bFkyCrnGck&t=1829s
2024/07/27,青と夏,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=0bFkyCrnGck&t=2227s
2024/07/27,点描の唄,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=0bFkyCrnGck&t=2729s
2024/07/27,大切な君へ,井上苑子,https://www.youtube.com/watch?v=0bFkyCrnGck&t=3133s
2024/07/27,蜜月アン・ドゥ・トロワ,CHiCO with HoneyWorks,https://www.youtube.com/watch?v=0bFkyCrnGck&t=3745s
2024/07/27,シリウスの心臓,ヰ世界情緒,https://www.youtube.com/watch?v=0bFkyCrnGck&t=4079s
2024/07/27,帰ろう,藤井風,https://www.youtube.com/watch?v=0bFkyCrnGck&t=4590s
2024/07/27,高嶺の花子さん,back number,https://www.youtube.com/watch?v=0bFkyCrnGck&t=5090s
2024/07/27,君は薔薇より美しい,布施明,https://www.youtube.com/watch?v=0bFkyCrnGck&t=5486s
2024/07/27,大切な君へ,井上苑子,https://www.youtube.com/watch?v=0bFkyCrnGck&t=3133s
2024/06/21,鳥の詩,Lia,https://www.youtube.com/watch?v=wKawztG1g2I&t=491s
2024/06/21,夏恋花火,40mP,https://www.youtube.com/watch?v=wKawztG1g2I&t=1106s
2024/06/21,青と夏,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=wKawztG1g2I&t=1560s
2024/06/21,ライラック,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=wKawztG1g2I&t=1804s
2024/06/21,HANABI,Mr.Children,https://www.youtube.com/watch?v=wKawztG1g2I&t=2040s
2024/06/21,粉雪,レミオロメン,https://www.youtube.com/watch?v=wKawztG1g2I&t=2385s
2024/06/21,真夏の果実,サザンオールスターズ,https://www.youtube.com/watch?v=wKawztG1g2I&t=2855s
2024/06/21,春泥棒,ヨルシカ,https://www.youtube.com/watch?v=wKawztG1g2I&t=3102s
2024/06/21,夏色,ゆず,https://www.youtube.com/watch?v=wKawztG1g2I&t=3534s
2025/05/13,napori,Vaundy,https://www.youtube.com/watch?v=Idg_AF-jyak&t=161s
2025/05/13,夏恋花火,40mP,https://www.youtube.com/watch?v=Idg_AF-jyak&t=416s
2025/05/13,Good-bye days,YUI,https://www.youtube.com/watch?v=Idg_AF-jyak&t=821s
2025/05/13,I remember you,YUI,https://www.youtube.com/watch?v=Idg_AF-jyak&t=1164s
2025/05/13,夜撫でるメノウ,Ayase,https://www.youtube.com/watch?v=Idg_AF-jyak&t=1583s
2025/05/13,たぶん,YOASOBI,https://www.youtube.com/watch?v=Idg_AF-jyak&t=1977s
2025/05/13,回る空うさぎ,Orangestar,https://www.youtube.com/watch?v=Idg_AF-jyak&t=2619s
2025/05/13,Henceforth,Orangestar,https://www.youtube.com/watch?v=Idg_AF-jyak&t=2883s
2025/05/13,青と夏,Mrs.GREEN APPLE,https://www.youtube.com/watch?v=Idg_AF-jyak&t=3222s
2025/05/13,ダンスホール,Mrs.GREEN APPLE,https://www.youtube.com/watch?v=Idg_AF-jyak&t=3647s
2025/05/13,ライラック,Mrs.GREEN APPLE,https://www.youtube.com/watch?v=Idg_AF-jyak&t=3847s
2025/05/13,君はロックを聴かない,あいみょん,https://www.youtube.com/watch?v=Idg_AF-jyak&t=4131s
2025/05/13,愛を伝えたいだとか,あいみょん,https://www.youtube.com/watch?v=Idg_AF-jyak&t=4493s
2025/05/13,愛をこめて花束を,Superfly,https://www.youtube.com/watch?v=Idg_AF-jyak&t=4887s
2025/05/13,Happiness,Che'Nelle,https://www.youtube.com/watch?v=Idg_AF-jyak&t=5300s
2025/05/13,浮気されたけどまだ好きって曲。,りりあ。,https://www.youtube.com/watch?v=Idg_AF-jyak&t=5841s
2025/05/13,若者のすべて,フジファブリック,https://www.youtube.com/watch?v=Idg_AF-jyak&t=6061s
2025/10/23,閃光少女,東京事変,https://www.youtube.com/watch?v=22LLPACpYD0&t=346s
2025/10/23,heavenly days,新垣結衣,https://www.youtube.com/watch?v=22LLPACpYD0&t=785s
2025/10/23,てくてく,新垣結衣,https://www.youtube.com/watch?v=22LLPACpYD0&t=1144s
2025/10/23,恋愛サーキュレーション,千石撫子,https://www.youtube.com/watch?v=22LLPACpYD0&t=1446s
2025/10/23,earth meal feat. asmi,Rin音,https://www.youtube.com/watch?v=22LLPACpYD0&t=2045s
2025/10/23,雪の華,中島美嘉,https://www.youtube.com/watch?v=22LLPACpYD0&t=2540s
2025/10/23,帰ろう,藤井風,https://www.youtube.com/watch?v=22LLPACpYD0&t=3049s
2025/10/23,にじいろ,絢香,https://www.youtube.com/watch?v=22LLPACpYD0&t=3692s
2025/10/23,ガーネット,奥華子,https://www.youtube.com/watch?v=22LLPACpYD0&t=4253s
2025/10/23,変わらないもの,奥華子,https://www.youtube.com/watch?v=22LLPACpYD0&t=4854s
2025/10/23,ドキメキダイアリー,なすお☆,https://www.youtube.com/watch?v=22LLPACpYD0&t=1928s
2025/10/23,ヨワネハキ,MAISONdes,https://www.youtube.com/watch?v=22LLPACpYD0&t=2240s
2025/10/23,三日月,絢香,https://www.youtube.com/watch?v=22LLPACpYD0&t=3503s
2025/08/05,水流のロック,日食なつこ,https://www.youtube.com/watch?v=440wtEMdvM8&t=351s
2025/08/05,若者のすべて,フジファブリック,https://www.youtube.com/watch?v=440wtEMdvM8&t=541s
2025/08/05,イエスタデイ,Official髭男dism,https://www.youtube.com/watch?v=440wtEMdvM8&t=910s
2025/08/05,明日の私に幸あれ,ナナヲアカリ,https://www.youtube.com/watch?v=440wtEMdvM8&t=1364s
2025/08/05,めくる世界、めぐる歌,しゆ。,https://www.youtube.com/watch?v=440wtEMdvM8&t=1633s
2025/08/05,"My Soul,Your Beats!",Lia,https://www.youtube.com/watch?v=440wtEMdvM8&t=2028s
2025/08/05,打上花火,DAOKO×米津玄師,https://www.youtube.com/watch?v=440wtEMdvM8&t=2365s
2025/08/05,夏色,ゆず,https://www.youtube.com/watch?v=440wtEMdvM8&t=2744s
2025/08/05,プラネタリウム,大塚愛,https://www.youtube.com/watch?v=440wtEMdvM8&t=2831s
2025/08/05,アイノカタチ,MISIA,https://www.youtube.com/watch?v=440wtEMdvM8&t=3074s
2025/08/05,わたしの一番かわいいところ,FRUITS ZIPPER,https://www.youtube.com/watch?v=440wtEMdvM8&t=3656s
2025/08/05,かわいいだけじゃだめですか？,CUTIE STREET,https://www.youtube.com/watch?v=440wtEMdvM8&t=3996s
2025/08/05,倍倍FIGHT!,CANDY TUNE,https://www.youtube.com/watch?v=440wtEMdvM8&t=4379s
2025/08/05,secret base ～君がくれたもの～,ZONE,https://www.youtube.com/watch?v=440wtEMdvM8&t=4837s
2025/08/05,愛をこめて花束を,Superfly,https://www.youtube.com/watch?v=440wtEMdvM8&t=5440s
2025/08/05,タッチ,岩崎良美,https://www.youtube.com/watch?v=440wtEMdvM8&t=5807s
2025/06/26,コンタクトケース,Saucy Dog,https://www.youtube.com/watch?v=dDDNODDMYlc&t=752s
2025/06/26,T.A.O.,洛天依,https://www.youtube.com/watch?v=dDDNODDMYlc&t=1249s
2025/06/26,そっけない,RADWIMPS,https://www.youtube.com/watch?v=dDDNODDMYlc&t=1736s
2025/06/26,天体観測,BUMP OF CHICKEN,https://www.youtube.com/watch?v=dDDNODDMYlc&t=2660s
2025/06/26,別の人の彼女になったよ,wacci,https://www.youtube.com/watch?v=dDDNODDMYlc&t=2906s
2025/06/26,星座になれたら,結束バンド,https://www.youtube.com/watch?v=dDDNODDMYlc&t=3389s
2025/06/26,わたがし,back number,https://www.youtube.com/watch?v=dDDNODDMYlc&t=3959s
2025/06/26,回る空うさぎ,Orangestar,https://www.youtube.com/watch?v=dDDNODDMYlc&t=4620s
2025/06/26,少年時代,井上陽水,https://www.youtube.com/watch?v=dDDNODDMYlc&t=5030s
2025/06/26,斜陽,ヨルシカ,https://www.youtube.com/watch?v=dDDNODDMYlc&t=5485s
2025/10/14,超最強,超ときめき♡宣伝部,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=554s
2025/10/14,POP IN 2,B小町,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=961s
2025/10/14,サインはB,B小町,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=1243s
2025/10/14,愛♡スクリ～ム！,AiScReam,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=1593s
2025/10/14,チノカテ,ヨルシカ,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=1958s
2025/10/14,ヒッチコック,ヨルシカ,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=2279s
2025/10/14,ただ君に晴れ,ヨルシカ,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=2543s
2025/10/14,負け犬にアンコールはいらない,ヨルシカ,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=2840s
2025/10/14,summertime,cinnamons × evening cinema,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=3217s
2025/10/14,明日も,SHISHAMO,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=3578s
2025/10/14,君と夏フェス,SHISHAMO,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=3962s
2025/10/14,熱帯夜,SHISHAMO,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=4353s
2025/10/14,チェリー,スピッツ,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=4816s
2025/10/14,ロビンソン,スピッツ,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=5108s
2025/10/14,めくる世界、めぐる歌,しゆ。,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=5624s
2025/10/14,あの夢をなぞって,YOASOBI,https://www.youtube.com/watch?v=i6GbpBfOxfU&t=6326s
2024/08/29,シリウスの心臓,ヰ世界情緒,https://www.youtube.com/watch?v=5IgUjhdzumA&t=774s
2024/08/29,YOU,癒月,https://www.youtube.com/watch?v=5IgUjhdzumA&t=1339s
2024/08/29,キセキ,GReeeeN,https://www.youtube.com/watch?v=5IgUjhdzumA&t=1754s
2024/08/29,全力少年,スキマスイッチ,https://www.youtube.com/watch?v=5IgUjhdzumA&t=2336s
2024/08/29,香水,瑛人,https://www.youtube.com/watch?v=5IgUjhdzumA&t=2940s
2024/08/29,#あくあ色ぱれっと,湊あくあ,https://www.youtube.com/watch?v=5IgUjhdzumA&t=3208s
2024/08/29,晩餐歌,Tuki.,https://www.youtube.com/watch?v=5IgUjhdzumA&t=3579s
2024/08/29,115万キロのフィルム,Official髭男dism,https://www.youtube.com/watch?v=5IgUjhdzumA&t=4048s
2024/08/29,明日晴れるかな,桑田佳祐,https://www.youtube.com/watch?v=5IgUjhdzumA&t=4760s
2024/08/29,晴る,ヨルシカ,https://www.youtube.com/watch?v=5IgUjhdzumA&t=5256s
2025/01/10,トライアングラー,坂本真綾,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=457s
2025/01/10,アナタノオト,ランカ・リー＝中島愛,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=907s
2025/01/10,星間飛行,ランカ・リー＝中島愛,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=1225s
2025/01/10,ノーザンクロス,ワルキューレ,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=1554s
2025/01/10,虹いろ クマクマ,ランカ・リー＝中島愛,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=1902s
2025/01/10,射手座☆午後九時Dont be late,シェリル・ノーム starring May'n,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=2051s
2025/01/10,ダイアモンド クレバス,シェリル・ノーム starring May'n,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=2150s
2025/01/10,ライオン,"シェリル・ノーム starring May'n,ランカ・リー=中島 愛",https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=2285s
2025/01/10,アイモ,ランカ・リー＝中島愛,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=2868s
2025/01/10,ニンジーン Loves you yeah!,ランカ・リー＝中島愛,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=3019s
2025/01/10,私の彼はパイロット,ランカ・リー＝中島愛,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=3134s
2025/01/10,ホシキラ,ランカ・リー＝中島愛,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=3373s
2025/01/10,一度だけの恋なら,ワルキューレ,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=3809s
2025/01/10,破滅の純情,ワルキューレ,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=4161s
2025/01/10,いけないボーダーライン,ワルキューレ,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=4672s
2025/01/10,ルンがピカッと光ったら,ワルキューレ,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=5072s
2025/01/10,僕らの戦場,ワルキューレ,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=5680s
2025/01/10,Absolute 5,ワルキューレ,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=6025s
2025/01/10,God Bless You,ワルキューレ,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=6467s
2025/01/10,GIRAFFE BLUES,ワルキューレ,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=6883s
2025/01/10,AXIA ～ダイスキでダイキライ,ワルキューレ,https://www.youtube.com/watch?v=1pGAcDc4zaQ&t=7340s
2025/08/07,憂一乗,ヨルシカ,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=738s
2025/08/07,シリウスの心臓,ヰ世界情緒,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=1264s
2025/08/07,夏祭り,Whiteberry,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=1587s
2025/08/07,夏色,ゆず,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=2029s
2025/08/07,打上花火,DAOKO×米津玄師,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=2839s
2025/08/07,風になる,つじあやの,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=3223s
2025/08/07,そっけない,RADWIMPS,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=3953s
2025/08/07,HANABI,Mr.Children,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=4467s
2025/08/07,Alchemy,Girls Dead Monster,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=4903s
2025/08/07,愛をこめて花束を,Superfly,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=5855s
2025/08/07,ドライフラワー,優里,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=6474s
2025/08/07,CHE.R.RY,YUI,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=6881s
2025/08/07,真夏の果実,サザンオールスターズ,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=7195s
2025/08/07,ロビンソン,スピッツ,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=7414s
2025/08/07,Stand By Me,Ben E. King,https://www.youtube.com/watch?v=0mtT7vgpPm8&t=5474s
2025/01/16,花に亡霊,ヨルシカ,https://www.youtube.com/watch?v=pLRF6wYBd8A&t=1261s
2025/01/16,ルンがピカッと光ったら,ワルキューレ,https://www.youtube.com/watch?v=pLRF6wYBd8A&t=1941s
2025/01/16,トウキョウ・シャンディ・ランデヴ,MAISONdes,https://www.youtube.com/watch?v=pLRF6wYBd8A&t=2566s
2025/01/16,ツギハギスタッカート,とあ,https://www.youtube.com/watch?v=pLRF6wYBd8A&t=2977s
2025/01/16,晩餐歌,tuki.,https://www.youtube.com/watch?v=pLRF6wYBd8A&t=3426s
2025/01/16,神のまにまに,れるりり,https://www.youtube.com/watch?v=pLRF6wYBd8A&t=3923s
2025/01/16,かいしんのいちげき！,天月-あまつき-,https://www.youtube.com/watch?v=pLRF6wYBd8A&t=4355s
2025/01/16,シリウスの心臓,ヰ世界情緒,https://www.youtube.com/watch?v=pLRF6wYBd8A&t=4695s
2025/01/16,神のまにまに,れるりり,https://www.youtube.com/watch?v=pLRF6wYBd8A&t=4029s
2024/11/26,突撃ラブハート,FIRE BOMBER,https://www.youtube.com/watch?v=a8-fYJTC4ek&t=655s
2024/11/26,ホシキラ,ReoNa,https://www.youtube.com/watch?v=a8-fYJTC4ek&t=1000s
2024/11/26,キラキラ,aiko,https://www.youtube.com/watch?v=a8-fYJTC4ek&t=1444s
2024/11/26,カブトムシ,aiko,https://www.youtube.com/watch?v=a8-fYJTC4ek&t=1812s
2024/11/26,Kiss Hug,aiko,https://www.youtube.com/watch?v=a8-fYJTC4ek&t=2210s
2024/11/26,花火,aiko,https://www.youtube.com/watch?v=a8-fYJTC4ek&t=2628s
2024/11/26,ハピチョコ,HoneyWorks,https://www.youtube.com/watch?v=a8-fYJTC4ek&t=3226s
2024/11/26,青と夏,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=a8-fYJTC4ek&t=3605s
2024/11/26,わたしの一番かわいいところ,FRUITS ZIPPER,https://www.youtube.com/watch?v=a8-fYJTC4ek&t=4391s
2024/11/26,アスノヨゾラ哨戒班,Orangestar,https://www.youtube.com/watch?v=a8-fYJTC4ek&t=5021s
2024/11/26,あたしを彼女にしたいなら,HoneyWorks,https://www.youtube.com/watch?v=a8-fYJTC4ek&t=5518s
2024/11/26,若者のすべて,フジファブリック,https://www.youtube.com/watch?v=a8-fYJTC4ek&t=5832s
2025/07/02,美しい鰭,スピッツ,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=460s
2025/07/02,変わらないもの,奥華子,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=976s
2025/07/02,愛を伝えたいだとか,あいみょん,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=2282s
2025/07/02,君はロックを聴かない,あいみょん,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=2788s
2025/07/02,愛をこめて花束を,Superfly,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=3258s
2025/07/02,恋愛サーキュレーション,千石撫子,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=3884s
2025/07/02,ヒカリヘ,miwa,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=4688s
2025/07/02,春泥棒,ヨルシカ,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=5107s
2025/07/02,ノーチラス,ヨルシカ,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=5868s
2025/07/02,夏祭り,Whiteberry,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=6193s
2025/07/02,sleep sleep feat. さとうもか,ぜったくん,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=6394s
2025/07/02,少年時代,井上陽水,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=6840s
2025/07/02,プラネタリウム,大塚愛,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=1624s
2025/07/02,花束のかわりにメロディーを,清水翔太,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=1759s
2025/07/02,花火,aiko,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=1923s
2025/07/02,夏色,ゆず,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=2075s
2025/07/02,sweets parade,花澤香菜,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=4332s
2025/07/02,じゃじゃ馬にさせないで,西尾えつ子,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=4448s
2025/07/02,だから僕は音楽を辞めた,ヨルシカ,https://www.youtube.com/watch?v=WKd9GZsYEbc&t=5567s
2025/04/15,カタオモイ,Aimer,https://www.youtube.com/watch?v=EvCKlA6UB7A&t=175s
2025/04/15,コイワズライ,Aimer,https://www.youtube.com/watch?v=EvCKlA6UB7A&t=454s
2025/04/15,やさしさに包まれたなら,荒井由実,https://www.youtube.com/watch?v=EvCKlA6UB7A&t=853s
2025/04/15,TSUNAMI,サザンオールスターズ,https://www.youtube.com/watch?v=EvCKlA6UB7A&t=1245s
2025/04/15,オトシモノ,miwa,https://www.youtube.com/watch?v=EvCKlA6UB7A&t=1686s
2025/04/15,月が綺麗,岩見拓馬,https://www.youtube.com/watch?v=EvCKlA6UB7A&t=2200s
2025/04/15,シルエット,KANA-BOON,https://www.youtube.com/watch?v=EvCKlA6UB7A&t=2439s
2025/04/15,BOW AND ARROW,米津玄師,https://www.youtube.com/watch?v=EvCKlA6UB7A&t=3476s
2025/04/15,美しい鰭,スピッツ,https://www.youtube.com/watch?v=EvCKlA6UB7A&t=3774s
2025/01/11,やさしさに包まれたなら,荒井由実,https://www.youtube.com/watch?v=irV7XSWgBzo&t=681s
2025/01/11,ひこうき雲,荒井由実,https://www.youtube.com/watch?v=irV7XSWgBzo&t=943s
2025/01/11,ルージュの伝言,荒井由実,https://www.youtube.com/watch?v=irV7XSWgBzo&t=1237s
2025/01/11,テルーの唄,手嶌葵,https://www.youtube.com/watch?v=irV7XSWgBzo&t=1548s
2025/01/11,カントリー・ロード,本名陽子,https://www.youtube.com/watch?v=irV7XSWgBzo&t=1914s
2025/01/11,君をのせて,井上あずみ,https://www.youtube.com/watch?v=irV7XSWgBzo&t=2328s
2025/01/11,風になる,つじあやの,https://www.youtube.com/watch?v=irV7XSWgBzo&t=2668s
2025/01/11,忘れじの言の葉,未来古代楽団,https://www.youtube.com/watch?v=irV7XSWgBzo&t=3017s
2025/01/11,チェリー,スピッツ,https://www.youtube.com/watch?v=irV7XSWgBzo&t=3489s
2025/01/11,だんご大家族,茶太,https://www.youtube.com/watch?v=irV7XSWgBzo&t=3817s
2025/01/11,美しい鰭,スピッツ,https://www.youtube.com/watch?v=irV7XSWgBzo&t=4298s
